Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,HouseAge,YearsSinceRemodel,PricePerSF,TotalBath,TotalPorchSF,IsRenovated
822,20,RM,60.0,6000.0,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0,Unf,0,936,936,GasA,TA,N,SBrkr,936,0,0,936.0,0,0,1,0,2,1,TA,4,Min2,0,Gd,Detchd,1974.0,Unf,2,576.0,TA,TA,Y,0,32,112,0,0,0,0,2,2009,WD,Normal,93000,2448.0,73,73,37.990196078431374,1.0,144,0
823,60,RL,69.0,12394.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,847,847,GasA,Ex,Y,SBrkr,847,886,0,1733.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,433.0,TA,TA,Y,100,48,0,0,0,0,0,10,2007,WD,Family,225000,3013.0,23,23,74.67640225688682,2.5,48,0
824,50,RL,60.0,9900.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,778,778,GasA,TA,Y,SBrkr,944,545,0,1489.0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240.0,TA,TA,Y,335,0,0,0,0,0,0,7,2009,WD,Normal,139500,2507.0,86,76,55.6441962504986,2.0,0,1
825,20,FV,81.0,11216.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,1489.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776.0,TA,TA,Y,0,140,0,0,0,0,0,6,2006,New,Partial,232600,3754.0,20,20,61.96057538625466,2.0,140,0
826,20,RL,114.0,14803.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2052,GasA,Ex,Y,SBrkr,2084,0,0,2084.0,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,938.25,TA,TA,Y,188,45,0,0,0,0,0,6,2008,New,Partial,385000,5074.25,19,18,75.87328176577819,3.0,45,1
827,45,RM,50.0,6130.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,784.0,1,0,1,0,2,1,Gd,5,Typ,0,Gd,Attchd,1980.0,Unf,0,0.0,TA,TA,Y,0,0,116,0,0,0,0,5,2008,WD,Normal,109500,1568.0,102,76,69.83418367346938,2.0,116,1
828,20,RL,65.0,8529.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,1434.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527.0,TA,TA,Y,290,39,0,0,0,0,0,4,2009,WD,Normal,189000,3415.0,25,25,55.34407027818448,2.0,39,0
829,60,RL,69.0,17673.5,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,2126.0,0,1,2,1,3,1,TA,7,Min2,0,Gd,Attchd,1967.0,Fin,2,538.0,TA,TA,Y,486,0,0,0,225,0,0,6,2009,WD,Abnorml,185000,3677.0,59,59,50.312754963285286,3.0,225,0
830,160,FV,24.0,2544.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,623,80,1223.0,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,RFn,2,480.0,TA,TA,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,147400,2303.0,21,21,64.0034737299175,2.5,166,0
831,20,RL,80.0,11900.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,1392.0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458.0,TA,TA,Y,0,0,0,0,192,0,0,6,2008,WD,Normal,166000,3242.0,69,69,51.20296113510179,2.5,192,0
832,160,FV,30.0,3180.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,1200.0,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,RFn,2,480.0,TA,TA,Y,0,166,0,0,0,0,0,6,2006,WD,Normal,151000,2280.0,21,21,66.2280701754386,2.5,166,0
833,60,RL,44.0,9548.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,1829.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613.0,TA,TA,Y,192,39,0,0,0,0,0,1,2010,WD,Normal,237000,3383.0,23,23,70.0561631687851,3.5,39,0
834,20,RL,100.0,10004.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,1516.0,0,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1964.0,RFn,2,472.0,TA,TA,Y,0,0,0,0,152,0,0,2,2009,WD,Normal,167000,3504.0,62,62,47.65981735159817,1.5,152,0
835,20,RL,75.0,7875.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,1144.0,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1961.0,Unf,2,456.0,TA,TA,Y,0,0,0,0,0,0,0,9,2008,WD,Normal,139950,2744.0,65,65,51.00218658892128,2.0,0,0
836,20,RL,60.0,9600.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,1067.0,0,0,2,0,2,1,Gd,4,Min2,0,Gd,Attchd,1996.0,Unf,2,436.0,TA,TA,Y,290,0,0,0,0,0,0,2,2010,WD,Normal,128000,2570.0,76,31,49.80544747081712,2.0,0,1
837,30,RM,90.0,8100.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,1559.0,1,0,1,0,2,1,TA,5,Min2,0,Gd,Detchd,1948.0,Unf,2,812.0,TA,TA,Y,0,116,230,0,0,0,0,6,2007,COD,Normal,153500,3930.0,78,53,39.05852417302799,2.0,346,1
838,160,RM,21.0,1680.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,483,504,0,987.0,1,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1973.0,Unf,1,264.0,TA,TA,Y,0,0,0,0,0,0,0,11,2008,WD,Normal,100000,1734.0,53,53,57.67012687427912,2.5,0,0
839,20,RL,75.0,9525.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,1099.0,0,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1999.0,Unf,1,352.0,TA,TA,Y,278,0,0,0,0,0,0,6,2008,WD,Normal,144000,2550.0,31,20,56.470588235294116,1.5,0,1
840,50,RL,70.0,11767.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,1200.0,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1946.0,Unf,1,240.0,TA,TA,Y,0,0,0,0,0,0,0,5,2008,WD,Normal,130500,2208.0,80,31,59.10326086956522,1.0,0,1
841,70,RH,69.0,12155.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,810,672,0,1482.0,0,0,2,0,4,1,Fa,7,Typ,0,Gd,Detchd,1934.0,Unf,1,400.0,TA,TA,P,0,0,254,0,0,0,0,3,2008,WD,Normal,140000,2554.0,101,76,54.8159749412686,2.0,254,1
842,70,RM,60.0,10440.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,1539.0,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686.0,Gd,TA,P,70,78,68,0,0,0,0,6,2008,WD,Normal,157500,2875.0,122,24,54.78260869565217,2.0,146,1
843,80,RL,82.0,9020.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,1165.0,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1966.0,RFn,2,490.0,Gd,Gd,Y,0,129,0,0,0,0,0,5,2008,WD,Normal,174900,2782.0,60,60,62.86843997124371,2.5,129,0
844,90,RL,80.0,8000.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,1800.0,0,0,2,0,6,2,TA,10,Typ,0,Gd,Attchd,1980.0,Unf,0,0.0,TA,TA,Y,0,0,0,0,0,0,0,7,2007,WD,Normal,141000,3600.0,65,65,39.166666666666664,2.0,0,0
845,50,RM,100.0,12665.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,1416.0,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720.0,TA,TA,Y,418,0,194,0,0,0,0,6,2008,WD,Normal,153900,3012.0,111,76,51.09561752988048,1.5,194,1
846,85,RL,69.0,16647.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,1701.0,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611.0,TA,TA,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,171000,3702.0,51,45,46.19124797406807,3.0,0,1
847,60,RL,75.0,9317.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,1775.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425.0,TA,TA,Y,234,72,192,0,0,0,0,7,2009,WD,Normal,213000,2940.0,33,33,72.44897959183673,3.5,264,0
848,20,RL,36.0,15523.0,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,864.0,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,133500,2066.0,54,54,64.61761858664086,2.0,0,0
849,50,RL,75.0,17673.5,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,2358.0,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,2,360.0,Fa,TA,Y,486,40,0,0,175,0,0,9,2008,WD,Normal,240000,3625.0,118,29,66.20689655172414,3.0,215,1
850,80,RL,80.0,9600.0,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,1855.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,512.0,TA,TA,Y,113,100,0,0,0,0,0,8,2007,WD,Normal,187000,2895.0,50,32,64.59412780656304,2.5,100,1
851,120,RM,36.0,4435.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,848.0,1,0,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,2003.0,Fin,2,420.0,TA,TA,Y,140,0,0,0,0,0,0,11,2007,WD,Normal,131500,2116.0,23,23,62.14555765595463,2.0,0,0
852,120,RL,69.0,3196.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,1456.0,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,400.0,TA,TA,Y,143,20,0,0,0,0,0,5,2006,WD,Normal,215000,3129.0,23,23,68.71204857782038,2.0,20,0
853,75,RL,53.0,7128.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,1646.0,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1,240.0,TA,TA,Y,0,0,0,0,126,0,0,8,2007,WD,Normal,164000,2804.0,85,76,58.48787446504993,2.0,126,1
854,80,RL,69.0,12095.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,1445.0,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645.0,TA,TA,Y,180,0,0,0,0,0,0,8,2009,WD,Normal,158000,3217.0,62,62,49.11408144233758,1.5,0,0
855,20,RL,102.0,17673.5,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,1779.0,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454.0,TA,TA,Y,0,418,0,0,312,0,0,7,2006,WD,Abnorml,170000,3996.0,71,52,42.54254254254254,2.5,730,1
856,20,RL,69.0,6897.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,1040.0,1,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1962.0,Unf,1,260.0,TA,TA,Y,0,104,0,0,0,0,0,4,2010,WD,Normal,127000,2340.0,64,16,54.27350427350427,2.5,104,1
857,80,RL,69.0,10970.0,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,1026.0,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1981.0,Unf,2,576.0,TA,Fa,Y,0,0,34,0,0,0,0,10,2008,WD,Normal,147000,2542.0,48,48,57.82848151062156,2.0,34,0
858,60,RL,65.0,8125.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,1481.0,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2,343.0,TA,TA,Y,0,36,0,0,0,0,0,3,2009,WD,Normal,174000,2526.0,32,31,68.88361045130641,2.5,36,1
859,20,RL,80.0,10400.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,1370.0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,479.0,TA,TA,Y,0,0,0,0,0,0,0,6,2009,WD,Family,152000,2939.0,50,50,51.718271520925484,2.0,0,0
860,60,RL,69.0,11029.0,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,2654.0,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619.0,TA,TA,Y,0,65,0,0,222,0,0,8,2006,WD,Normal,250000,4327.0,58,42,57.77675063554425,3.5,287,1
861,50,RL,55.0,7642.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,1426.0,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216.0,TA,TA,Y,0,240,0,0,0,0,0,6,2007,WD,Normal,189950,2554.0,108,28,74.37353171495693,1.5,240,1
862,190,RL,75.0,11625.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,1039.0,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1965.0,Unf,2,504.0,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,131500,2582.0,61,61,50.929512006196745,2.5,0,0
863,20,RL,81.0,9672.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,1097.0,0,0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,1986.0,Unf,2,480.0,TA,TA,Y,0,0,0,0,0,0,0,5,2010,WD,Normal,152000,2617.0,42,41,58.0817730225449,2.0,0,1
864,20,RL,70.0,7931.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,1148.0,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1959.0,Unf,1,672.0,TA,TA,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,132500,2968.0,67,67,44.642857142857146,2.0,0,0
865,20,FV,72.0,8640.0,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,1372.0,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2008.0,Fin,2,529.0,TA,TA,Y,0,140,0,0,0,0,0,5,2008,New,Partial,250580,3273.0,19,18,76.55973113351665,2.0,140,1
866,20,RL,69.0,8750.0,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,1002.0,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1973.0,Unf,2,902.0,TA,TA,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,148500,2906.0,56,56,51.101169993117686,2.0,0,0
867,20,RL,67.0,10656.0,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,1646.0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,870.0,TA,TA,Y,192,80,0,0,0,0,0,11,2007,New,Partial,248900,4154.0,20,19,59.91815117958594,2.0,80,1
868,20,RL,85.0,6970.0,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,1120.0,1,0,1,1,3,1,Fa,5,Typ,0,Gd,Attchd,1961.0,RFn,2,544.0,TA,TA,Y,168,0,0,0,0,0,400,5,2007,WD,Normal,129000,2704.0,65,65,47.70710059171598,2.5,0,0
869,60,RL,69.0,14762.0,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,42,GasA,Gd,Y,SBrkr,1547,720,53,2320.0,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672.0,TA,TA,P,120,144,0,0,0,0,0,5,2006,WD,Normal,169000,3034.0,78,76,55.702043506921555,2.0,144,1
